Date,Time,slev_m
25/06/2019,12:00,1.646
25/06/2019,13:00,1.666
25/06/2019,14:00,1.877
25/06/2019,15:00,2.243
25/06/2019,16:00,2.682
25/06/2019,17:00,3.102
25/06/2019,18:00,3.42
25/06/2019,19:00,3.575
25/06/2019,20:00,3.537
25/06/2019,21:00,3.321
25/06/2019,22:00,2.98
25/06/2019,23:00,2.594
26/06/2019,0:00,2.254
26/06/2019,1:00,2.045
26/06/2019,2:00,2.022
26/06/2019,3:00,2.176
26/06/2019,4:00,2.442
26/06/2019,5:00,2.731
26/06/2019,6:00,2.965
26/06/2019,7:00,3.079
26/06/2019,8:00,3.031
26/06/2019,9:00,2.822
26/06/2019,10:00,2.512
26/06/2019,11:00,2.189
26/06/2019,12:00,1.933
26/06/2019,13:00,1.807
26/06/2019,14:00,1.851
26/06/2019,15:00,2.079
26/06/2019,16:00,2.453
26/06/2019,17:00,2.892
26/06/2019,18:00,3.303
26/06/2019,19:00,3.602
26/06/2019,20:00,3.725
26/06/2019,21:00,3.637
26/06/2019,22:00,3.355
26/06/2019,23:00,2.94
27/06/2019,0:00,2.485
27/06/2019,1:00,2.092
27/06/2019,2:00,1.855
27/06/2019,3:00,1.827
27/06/2019,4:00,1.993
27/06/2019,5:00,2.286
27/06/2019,6:00,2.618
27/06/2019,7:00,2.906
27/06/2019,8:00,3.073
27/06/2019,9:00,3.068
27/06/2019,10:00,2.89
27/06/2019,11:00,2.602
27/06/2019,12:00,2.291
27/06/2019,13:00,2.042
27/06/2019,14:00,1.923
27/06/2019,15:00,1.985
27/06/2019,16:00,2.242
27/06/2019,17:00,2.649
27/06/2019,18:00,3.117
27/06/2019,19:00,3.543
27/06/2019,20:00,3.832
27/06/2019,21:00,3.91
27/06/2019,22:00,3.744
27/06/2019,23:00,3.359
28/06/2019,0:00,2.837
28/06/2019,1:00,2.29
28/06/2019,2:00,1.839
28/06/2019,3:00,1.584
28/06/2019,4:00,1.575
28/06/2019,5:00,1.792
28/06/2019,6:00,2.157
28/06/2019,7:00,2.575
28/06/2019,8:00,2.945
28/06/2019,9:00,3.173
28/06/2019,10:00,3.197
28/06/2019,11:00,3.02
28/06/2019,12:00,2.712
28/06/2019,13:00,2.375
28/06/2019,14:00,2.105
28/06/2019,15:00,1.985
28/06/2019,16:00,2.075
28/06/2019,17:00,2.384
28/06/2019,18:00,2.853
28/06/2019,19:00,3.373
28/06/2019,20:00,3.822
28/06/2019,21:00,4.089
28/06/2019,22:00,4.096
28/06/2019,23:00,3.816
29/06/2019,0:00,3.297
29/06/2019,1:00,2.646
29/06/2019,2:00,2.003
29/06/2019,3:00,1.505
29/06/2019,4:00,1.257
29/06/2019,5:00,1.303
29/06/2019,6:00,1.611
29/06/2019,7:00,2.09
29/06/2019,8:00,2.622
29/06/2019,9:00,3.082
29/06/2019,10:00,3.356
29/06/2019,11:00,3.378
29/06/2019,12:00,3.161
29/06/2019,13:00,2.798
29/06/2019,14:00,2.409
29/06/2019,15:00,2.109
29/06/2019,16:00,1.998
29/06/2019,17:00,2.139
29/06/2019,18:00,2.527
29/06/2019,19:00,3.078
29/06/2019,20:00,3.656
29/06/2019,21:00,4.118
29/06/2019,22:00,4.341
29/06/2019,23:00,4.246
30/06/2019,0:00,3.825
30/06/2019,1:00,3.153
30/06/2019,2:00,2.371
30/06/2019,3:00,1.644
30/06/2019,4:00,1.123
30/06/2019,5:00,0.915
30/06/2019,6:00,1.054
30/06/2019,7:00,1.488
30/06/2019,8:00,2.104
30/06/2019,9:00,2.757
30/06/2019,10:00,3.291
30/06/2019,11:00,3.579
30/06/2019,12:00,3.558
30/06/2019,13:00,3.267
30/06/2019,14:00,2.826
30/06/2019,15:00,2.377
30/06/2019,16:00,2.058
30/06/2019,17:00,1.978
30/06/2019,18:00,2.195
30/06/2019,19:00,2.681
30/06/2019,20:00,3.319
30/06/2019,21:00,3.947
30/06/2019,22:00,4.401
30/06/2019,23:00,4.553
01/07/2019,0:00,4.331
01/07/2019,1:00,3.754
01/07/2019,2:00,2.93
01/07/2019,3:00,2.034
01/07/2019,4:00,1.251
01/07/2019,5:00,0.742
01/07/2019,6:00,0.609
01/07/2019,7:00,0.871
01/07/2019,8:00,1.451
01/07/2019,9:00,2.206
01/07/2019,10:00,2.959
01/07/2019,11:00,3.531
01/07/2019,12:00,3.788
01/07/2019,13:00,3.689
01/07/2019,14:00,3.303
01/07/2019,15:00,2.779
01/07/2019,16:00,2.284
01/07/2019,17:00,1.968
01/07/2019,18:00,1.945
01/07/2019,19:00,2.257
01/07/2019,20:00,2.845
01/07/2019,21:00,3.561
01/07/2019,22:00,4.216
01/07/2019,23:00,4.636
02/07/2019,0:00,4.693
02/07/2019,1:00,4.333
02/07/2019,2:00,3.604
02/07/2019,3:00,2.652
02/07/2019,4:00,1.675
02/07/2019,5:00,0.875
02/07/2019,6:00,0.415
02/07/2019,7:00,0.388
02/07/2019,8:00,0.788
02/07/2019,9:00,1.512
02/07/2019,10:00,2.382
02/07/2019,11:00,3.194
02/07/2019,12:00,3.755
02/07/2019,13:00,3.942
02/07/2019,14:00,3.74
02/07/2019,15:00,3.257
02/07/2019,16:00,2.665
02/07/2019,17:00,2.149
02/07/2019,18:00,1.864
02/07/2019,19:00,1.918
02/07/2019,20:00,2.329
02/07/2019,21:00,3.008
02/07/2019,22:00,3.775
02/07/2019,23:00,4.428
03/07/2019,0:00,4.788
03/07/2019,1:00,4.738
03/07/2019,2:00,4.246
03/07/2019,3:00,3.39
03/07/2019,4:00,2.347
03/07/2019,5:00,1.336
03/07/2019,6:00,0.564
03/07/2019,7:00,0.189
03/07/2019,8:00,0.286
03/07/2019,9:00,0.824
03/07/2019,10:00,1.666
03/07/2019,11:00,2.608
03/07/2019,12:00,3.426
03/07/2019,13:00,3.929
03/07/2019,14:00,4.015
03/07/2019,15:00,3.708
03/07/2019,16:00,3.143
03/07/2019,17:00,2.513
03/07/2019,18:00,2.004
03/07/2019,19:00,1.772
03/07/2019,20:00,1.908
03/07/2019,21:00,2.406
03/07/2019,22:00,3.147
03/07/2019,23:00,3.931
04/07/2019,0:00,4.551
04/07/2019,1:00,4.834
04/07/2019,2:00,4.677
04/07/2019,3:00,4.074
04/07/2019,4:00,3.133
04/07/2019,5:00,2.051
04/07/2019,6:00,1.058
04/07/2019,7:00,0.358
04/07/2019,8:00,0.095
04/07/2019,9:00,0.321
04/07/2019,10:00,0.975
04/07/2019,11:00,1.895
04/07/2019,12:00,2.853
04/07/2019,13:00,3.624
04/07/2019,14:00,4.034
04/07/2019,15:00,4.012
04/07/2019,16:00,3.614
04/07/2019,17:00,2.998
04/07/2019,18:00,2.358
04/07/2019,19:00,1.88
04/07/2019,20:00,1.708
04/07/2019,21:00,1.916
04/07/2019,22:00,2.473
04/07/2019,23:00,3.238
05/07/2019,0:00,4.003
05/07/2019,1:00,4.563
05/07/2019,2:00,4.762
05/07/2019,3:00,4.513
05/07/2019,4:00,3.836
05/07/2019,5:00,2.861
05/07/2019,6:00,1.799
05/07/2019,7:00,0.876
05/07/2019,8:00,0.283
05/07/2019,9:00,0.145
05/07/2019,10:00,0.487
05/07/2019,11:00,1.223
05/07/2019,12:00,2.167
05/07/2019,13:00,3.09
05/07/2019,14:00,3.776
05/07/2019,15:00,4.079
05/07/2019,16:00,3.959
05/07/2019,17:00,3.497
05/07/2019,18:00,2.859
05/07/2019,19:00,2.234
05/07/2019,20:00,1.796
05/07/2019,21:00,1.676
05/07/2019,22:00,1.931
05/07/2019,23:00,2.509
06/07/2019,0:00,3.257
06/07/2019,1:00,3.97
06/07/2019,2:00,4.457
06/07/2019,3:00,4.577
06/07/2019,4:00,4.266
06/07/2019,5:00,3.562
06/07/2019,6:00,2.61
06/07/2019,7:00,1.622
06/07/2019,8:00,0.811
06/07/2019,9:00,0.347
06/07/2019,10:00,0.33
06/07/2019,11:00,0.761
06/07/2019,12:00,1.533
06/07/2019,13:00,2.455
06/07/2019,14:00,3.302
06/07/2019,15:00,3.884
06/07/2019,16:00,4.084
06/07/2019,17:00,3.889
06/07/2019,18:00,3.394
06/07/2019,19:00,2.757
06/07/2019,20:00,2.158
06/07/2019,21:00,1.753
06/07/2019,22:00,1.663
06/07/2019,23:00,1.931
07/07/2019,0:00,2.492
07/07/2019,1:00,3.189
07/07/2019,2:00,3.831
07/07/2019,3:00,4.244
07/07/2019,4:00,4.308
07/07/2019,5:00,3.974
07/07/2019,6:00,3.294
07/07/2019,7:00,2.419
07/07/2019,8:00,1.549
07/07/2019,9:00,0.874
07/07/2019,10:00,0.54
07/07/2019,11:00,0.621
07/07/2019,12:00,1.103
07/07/2019,13:00,1.869
07/07/2019,14:00,2.729
07/07/2019,15:00,3.481
07/07/2019,16:00,3.961
07/07/2019,17:00,4.078
07/07/2019,18:00,3.837
07/07/2019,19:00,3.33
07/07/2019,20:00,2.705
07/07/2019,21:00,2.124
07/07/2019,22:00,1.735
07/07/2019,23:00,1.647
08/07/2019,0:00,1.893
08/07/2019,1:00,2.405
08/07/2019,2:00,3.031
08/07/2019,3:00,3.599
08/07/2019,4:00,3.957
08/07/2019,5:00,3.999
08/07/2019,6:00,3.689
08/07/2019,7:00,3.083
08/07/2019,8:00,2.325
08/07/2019,9:00,1.595
08/07/2019,10:00,1.056
08/07/2019,11:00,0.829
08/07/2019,12:00,0.975
08/07/2019,13:00,1.468
08/07/2019,14:00,2.191
08/07/2019,15:00,2.97
08/07/2019,16:00,3.628
08/07/2019,17:00,4.025
08/07/2019,18:00,4.088
08/07/2019,19:00,3.823
08/07/2019,20:00,3.315
08/07/2019,21:00,2.696
08/07/2019,22:00,2.116
08/07/2019,23:00,1.716
09/07/2019,0:00,1.601
09/07/2019,1:00,1.8
09/07/2019,2:00,2.244
09/07/2019,3:00,2.798
09/07/2019,4:00,3.31
09/07/2019,5:00,3.645
09/07/2019,6:00,3.709
09/07/2019,7:00,3.466
09/07/2019,8:00,2.969
09/07/2019,9:00,2.345
09/07/2019,10:00,1.75
09/07/2019,11:00,1.323
09/07/2019,12:00,1.167
09/07/2019,13:00,1.336
09/07/2019,14:00,1.806
09/07/2019,15:00,2.468
09/07/2019,16:00,3.169
09/07/2019,17:00,3.752
09/07/2019,18:00,4.094
09/07/2019,19:00,4.127
09/07/2019,20:00,3.851
09/07/2019,21:00,3.338
09/07/2019,22:00,2.709
09/07/2019,23:00,2.108
10/07/2019,0:00,1.673
10/07/2019,1:00,1.509
10/07/2019,2:00,1.646
10/07/2019,3:00,2.024
10/07/2019,4:00,2.524
10/07/2019,5:00,3.013
10/07/2019,6:00,3.369
10/07/2019,7:00,3.494
10/07/2019,8:00,3.348
10/07/2019,9:00,2.972
10/07/2019,10:00,2.472
10/07/2019,11:00,1.982
10/07/2019,12:00,1.623
10/07/2019,13:00,1.494
10/07/2019,14:00,1.652
10/07/2019,15:00,2.081
10/07/2019,16:00,2.686
10/07/2019,17:00,3.328
10/07/2019,18:00,3.866
10/07/2019,19:00,4.181
10/07/2019,20:00,4.2
10/07/2019,21:00,3.912
10/07/2019,22:00,3.381
10/07/2019,23:00,2.72
11/07/2019,0:00,2.074
11/07/2019,1:00,1.586
11/07/2019,2:00,1.365
11/07/2019,3:00,1.444
11/07/2019,4:00,1.774
11/07/2019,5:00,2.254
11/07/2019,6:00,2.764
11/07/2019,7:00,3.179
11/07/2019,8:00,3.393
11/07/2019,9:00,3.352
11/07/2019,10:00,3.08
11/07/2019,11:00,2.668
11/07/2019,12:00,2.234
11/07/2019,13:00,1.894
11/07/2019,14:00,1.755
11/07/2019,15:00,1.884
11/07/2019,16:00,2.275
11/07/2019,17:00,2.844
11/07/2019,18:00,3.459
11/07/2019,19:00,3.982
11/07/2019,20:00,4.291
11/07/2019,21:00,4.298
11/07/2019,22:00,3.987
11/07/2019,23:00,3.416
12/07/2019,0:00,2.703
12/07/2019,1:00,1.997
12/07/2019,2:00,1.451
12/07/2019,3:00,1.178
12/07/2019,4:00,1.219
12/07/2019,5:00,1.537
12/07/2019,6:00,2.041
12/07/2019,7:00,2.611
12/07/2019,8:00,3.111
12/07/2019,9:00,3.417
12/07/2019,10:00,3.459
12/07/2019,11:00,3.251
12/07/2019,12:00,2.875
12/07/2019,13:00,2.445
12/07/2019,14:00,2.085
12/07/2019,15:00,1.918
12/07/2019,16:00,2.022
12/07/2019,17:00,2.398
12/07/2019,18:00,2.961
12/07/2019,19:00,3.581
12/07/2019,20:00,4.111
12/07/2019,21:00,4.417
12/07/2019,22:00,4.402
12/07/2019,23:00,4.047
13/07/2019,0:00,3.415
13/07/2019,1:00,2.634
13/07/2019,2:00,1.866
13/07/2019,3:00,1.271
13/07/2019,4:00,0.969
13/07/2019,5:00,1.009
13/07/2019,6:00,1.358
13/07/2019,7:00,1.927
13/07/2019,8:00,2.582
13/07/2019,9:00,3.169
13/07/2019,10:00,3.543
13/07/2019,11:00,3.624
13/07/2019,12:00,3.426
13/07/2019,13:00,3.032
13/07/2019,14:00,2.566
13/07/2019,15:00,2.17
13/07/2019,16:00,1.98
13/07/2019,17:00,2.084
13/07/2019,18:00,2.477
13/07/2019,19:00,3.068
13/07/2019,20:00,3.712
13/07/2019,21:00,4.253
13/07/2019,22:00,4.543
13/07/2019,23:00,4.482
14/07/2019,0:00,4.058
14/07/2019,1:00,3.348
14/07/2019,2:00,2.497
14/07/2019,3:00,1.678
14/07/2019,4:00,1.06
14/07/2019,5:00,0.769
14/07/2019,6:00,0.853
14/07/2019,7:00,1.277
14/07/2019,8:00,1.937
14/07/2019,9:00,2.682
14/07/2019,10:00,3.33
14/07/2019,11:00,3.724
14/07/2019,12:00,3.788
14/07/2019,13:00,3.545
14/07/2019,14:00,3.095
14/07/2019,15:00,2.578
14/07/2019,16:00,2.153
14/07/2019,17:00,1.97
14/07/2019,18:00,2.11
14/07/2019,19:00,2.553
14/07/2019,20:00,3.19
14/07/2019,21:00,3.861
14/07/2019,22:00,4.396
14/07/2019,23:00,4.641
15/07/2019,0:00,4.503
15/07/2019,1:00,3.988
15/07/2019,2:00,3.194
15/07/2019,3:00,2.284
15/07/2019,4:00,1.443
15/07/2019,5:00,0.845
15/07/2019,6:00,0.614
15/07/2019,7:00,0.788
15/07/2019,8:00,1.317
15/07/2019,9:00,2.076
15/07/2019,10:00,2.884
15/07/2019,11:00,3.544
15/07/2019,12:00,3.9
15/07/2019,13:00,3.892
15/07/2019,14:00,3.567
15/07/2019,15:00,3.047
15/07/2019,16:00,2.491
15/07/2019,17:00,2.07
15/07/2019,18:00,1.934
15/07/2019,19:00,2.145
15/07/2019,20:00,2.658
15/07/2019,21:00,3.341
15/07/2019,22:00,4.019
15/07/2019,23:00,4.514
16/07/2019,0:00,4.677
16/07/2019,1:00,4.433
16/07/2019,2:00,3.814
16/07/2019,3:00,2.946
16/07/2019,4:00,2.006
16/07/2019,5:00,1.188
16/07/2019,6:00,0.663
16/07/2019,7:00,0.541
16/07/2019,8:00,0.841
16/07/2019,9:00,1.486
16/07/2019,10:00,2.321
16/07/2019,11:00,3.145
16/07/2019,12:00,3.756
16/07/2019,13:00,4.016
16/07/2019,14:00,3.898
16/07/2019,15:00,3.479
16/07/2019,16:00,2.903
16/07/2019,17:00,2.342
16/07/2019,18:00,1.969
16/07/2019,19:00,1.918
16/07/2019,20:00,2.223
16/07/2019,21:00,2.807
16/07/2019,22:00,3.515
16/07/2019,23:00,4.164
17/07/2019,0:00,4.576
17/07/2019,1:00,4.62
17/07/2019,2:00,4.251
17/07/2019,3:00,3.533
17/07/2019,4:00,2.618
17/07/2019,5:00,1.694
17/07/2019,6:00,0.954
17/07/2019,7:00,0.554
17/07/2019,8:00,0.581
17/07/2019,9:00,1.022
17/07/2019,10:00,1.766
17/07/2019,11:00,2.632
17/07/2019,12:00,3.41
17/07/2019,13:00,3.912
17/07/2019,14:00,4.036
17/07/2019,15:00,3.795
17/07/2019,16:00,3.297
17/07/2019,17:00,2.699
17/07/2019,18:00,2.177
17/07/2019,19:00,1.894
17/07/2019,20:00,1.955
17/07/2019,21:00,2.357
17/07/2019,22:00,2.991
17/07/2019,23:00,3.687
18/07/2019,0:00,4.262
18/07/2019,1:00,4.552
18/07/2019,2:00,4.454
18/07/2019,3:00,3.959
18/07/2019,4:00,3.167
18/07/2019,5:00,2.249
18/07/2019,6:00,1.398
18/07/2019,7:00,0.789
18/07/2019,8:00,0.557
18/07/2019,9:00,0.751
18/07/2019,10:00,1.32
18/07/2019,11:00,2.121
18/07/2019,12:00,2.958
18/07/2019,13:00,3.629
18/07/2019,14:00,3.98
18/07/2019,15:00,3.953
18/07/2019,16:00,3.602
18/07/2019,17:00,3.057
18/07/2019,18:00,2.48
18/07/2019,19:00,2.039
18/07/2019,20:00,1.872
18/07/2019,21:00,2.05
18/07/2019,22:00,2.531
18/07/2019,23:00,3.18
19/07/2019,0:00,3.821
19/07/2019,1:00,4.282
19/07/2019,2:00,4.425
19/07/2019,3:00,4.181
19/07/2019,4:00,3.583
19/07/2019,5:00,2.761
19/07/2019,6:00,1.897
19/07/2019,7:00,1.172
19/07/2019,8:00,0.738
19/07/2019,9:00,0.692
19/07/2019,10:00,1.043
19/07/2019,11:00,1.702
19/07/2019,12:00,2.502
19/07/2019,13:00,3.25
19/07/2019,14:00,3.77
19/07/2019,15:00,3.952
19/07/2019,16:00,3.786
19/07/2019,17:00,3.356
19/07/2019,18:00,2.805
19/07/2019,19:00,2.288
19/07/2019,20:00,1.952
19/07/2019,21:00,1.909
19/07/2019,22:00,2.188
19/07/2019,23:00,2.714
20/07/2019,0:00,3.336
20/07/2019,1:00,3.884
20/07/2019,2:00,4.206
20/07/2019,3:00,4.197
20/07/2019,4:00,3.829
20/07/2019,5:00,3.171
20/07/2019,6:00,2.375
20/07/2019,7:00,1.619
20/07/2019,8:00,1.062
20/07/2019,9:00,0.822
20/07/2019,10:00,0.954
20/07/2019,11:00,1.426
20/07/2019,12:00,2.12
20/07/2019,13:00,2.862
20/07/2019,14:00,3.477
20/07/2019,15:00,3.827
20/07/2019,16:00,3.849
20/07/2019,17:00,3.574
20/07/2019,18:00,3.106
20/07/2019,19:00,2.584
20/07/2019,20:00,2.149
20/07/2019,21:00,1.924
20/07/2019,22:00,1.989
20/07/2019,23:00,2.336
21/07/2019,0:00,2.866
21/07/2019,1:00,3.424
21/07/2019,2:00,3.855
21/07/2019,3:00,4.035
21/07/2019,4:00,3.895
21/07/2019,5:00,3.445
21/07/2019,6:00,2.782
21/07/2019,7:00,2.067
21/07/2019,8:00,1.46
21/07/2019,9:00,1.089
21/07/2019,10:00,1.033
21/07/2019,11:00,1.309
21/07/2019,12:00,1.851
21/07/2019,13:00,2.525
21/07/2019,14:00,3.165
21/07/2019,15:00,3.626
21/07/2019,16:00,3.815
21/07/2019,17:00,3.709
21/07/2019,18:00,3.365
21/07/2019,19:00,2.892
21/07/2019,20:00,2.419
21/07/2019,21:00,2.069
21/07/2019,22:00,1.94
21/07/2019,23:00,2.082
22/07/2019,0:00,2.458
22/07/2019,1:00,2.955
22/07/2019,2:00,3.424
22/07/2019,3:00,3.735
22/07/2019,4:00,3.794
22/07/2019,5:00,3.565
22/07/2019,6:00,3.086
22/07/2019,7:00,2.474
22/07/2019,8:00,1.88
22/07/2019,9:00,1.439
22/07/2019,10:00,1.244
22/07/2019,11:00,1.338
22/07/2019,12:00,1.707
22/07/2019,13:00,2.265
22/07/2019,14:00,2.876
22/07/2019,15:00,3.395
22/07/2019,16:00,3.711
22/07/2019,17:00,3.77
22/07/2019,18:00,3.575
22/07/2019,19:00,3.195
22/07/2019,20:00,2.737
22/07/2019,21:00,2.316
22/07/2019,22:00,2.034
22/07/2019,23:00,1.971
23/07/2019,0:00,2.151
23/07/2019,1:00,2.52
23/07/2019,2:00,2.96
23/07/2019,3:00,3.338
23/07/2019,4:00,3.549
23/07/2019,5:00,3.528
23/07/2019,6:00,3.262
23/07/2019,7:00,2.809
23/07/2019,8:00,2.287
23/07/2019,9:00,1.831
23/07/2019,10:00,1.544
23/07/2019,11:00,1.489
23/07/2019,12:00,1.683
23/07/2019,13:00,2.092
23/07/2019,14:00,2.625
23/07/2019,15:00,3.153
23/07/2019,16:00,3.558
23/07/2019,17:00,3.76
23/07/2019,18:00,3.727
23/07/2019,19:00,3.479
23/07/2019,20:00,3.085
23/07/2019,21:00,2.643
23/07/2019,22:00,2.255
23/07/2019,23:00,2.013
24/07/2019,0:00,1.98
24/07/2019,1:00,2.165
24/07/2019,2:00,2.503
24/07/2019,3:00,2.882
24/07/2019,4:00,3.189
24/07/2019,5:00,3.341
24/07/2019,6:00,3.292
24/07/2019,7:00,3.043
24/07/2019,8:00,2.655
24/07/2019,9:00,2.239
24/07/2019,10:00,1.907
24/07/2019,11:00,1.738
24/07/2019,12:00,1.77
24/07/2019,13:00,2.011
24/07/2019,14:00,2.42
24/07/2019,15:00,2.908
24/07/2019,16:00,3.36
24/07/2019,17:00,3.68
24/07/2019,18:00,3.806
24/07/2019,19:00,3.719
24/07/2019,20:00,3.438
24/07/2019,21:00,3.03
24/07/2019,22:00,2.586
24/07/2019,23:00,2.203
25/07/2019,0:00,1.966
25/07/2019,1:00,1.932
25/07/2019,2:00,2.1
25/07/2019,3:00,2.403
25/07/2019,4:00,2.742
25/07/2019,5:00,3.019
25/07/2019,6:00,3.165
25/07/2019,7:00,3.141
25/07/2019,8:00,2.946
25/07/2019,9:00,2.639
25/07/2019,10:00,2.316
25/07/2019,11:00,2.07
25/07/2019,12:00,1.964
25/07/2019,13:00,2.031
25/07/2019,14:00,2.278
25/07/2019,15:00,2.667
25/07/2019,16:00,3.115
25/07/2019,17:00,3.518
25/07/2019,18:00,3.791
25/07/2019,19:00,3.878
25/07/2019,20:00,3.759
25/07/2019,21:00,3.448
25/07/2019,22:00,3.009
25/07/2019,23:00,2.533
26/07/2019,0:00,2.121
26/07/2019,1:00,1.859
26/07/2019,2:00,1.803
26/07/2019,3:00,1.949
26/07/2019,4:00,2.237
26/07/2019,5:00,2.575
26/07/2019,6:00,2.876
26/07/2019,7:00,3.069
26/07/2019,8:00,3.108
26/07/2019,9:00,2.983
26/07/2019,10:00,2.743
26/07/2019,11:00,2.475
26/07/2019,12:00,2.262
26/07/2019,13:00,2.164
26/07/2019,14:00,2.224
26/07/2019,15:00,2.458
26/07/2019,16:00,2.832
26/07/2019,17:00,3.265
26/07/2019,18:00,3.657
26/07/2019,19:00,3.92
26/07/2019,20:00,3.994
26/07/2019,21:00,3.847
26/07/2019,22:00,3.491
26/07/2019,23:00,2.991
27/07/2019,0:00,2.45
27/07/2019,1:00,1.978
27/07/2019,2:00,1.671
27/07/2019,3:00,1.587
27/07/2019,4:00,1.729
27/07/2019,5:00,2.038
27/07/2019,6:00,2.427
27/07/2019,7:00,2.804
27/07/2019,8:00,3.084
27/07/2019,9:00,3.201
27/07/2019,10:00,3.133
27/07/2019,11:00,2.923
27/07/2019,12:00,2.657
27/07/2019,13:00,2.421
27/07/2019,14:00,2.289
27/07/2019,15:00,2.322
27/07/2019,16:00,2.547
27/07/2019,17:00,2.931
27/07/2019,18:00,3.387
27/07/2019,19:00,3.806
27/07/2019,20:00,4.088
27/07/2019,21:00,4.156
27/07/2019,22:00,3.97
27/07/2019,23:00,3.541
28/07/2019,0:00,2.949
28/07/2019,1:00,2.312
28/07/2019,2:00,1.76
28/07/2019,3:00,1.402
28/07/2019,4:00,1.305
28/07/2019,5:00,1.474
28/07/2019,6:00,1.852
28/07/2019,7:00,2.342
28/07/2019,8:00,2.833
28/07/2019,9:00,3.214
28/07/2019,10:00,3.395
28/07/2019,11:00,3.346
28/07/2019,12:00,3.115
28/07/2019,13:00,2.797
28/07/2019,14:00,2.496
28/07/2019,15:00,2.311
28/07/2019,16:00,2.321
28/07/2019,17:00,2.561
28/07/2019,18:00,2.992
28/07/2019,19:00,3.508
28/07/2019,20:00,3.982
28/07/2019,21:00,4.294
28/07/2019,22:00,4.351
28/07/2019,23:00,4.101
29/07/2019,0:00,3.571
29/07/2019,1:00,2.858
29/07/2019,2:00,2.109
29/07/2019,3:00,1.472
29/07/2019,4:00,1.076
29/07/2019,5:00,0.996
29/07/2019,6:00,1.235
29/07/2019,7:00,1.727
29/07/2019,8:00,2.352
29/07/2019,9:00,2.97
29/07/2019,10:00,3.436
29/07/2019,11:00,3.642
29/07/2019,12:00,3.561
29/07/2019,13:00,3.257
29/07/2019,14:00,2.846
29/07/2019,15:00,2.461
29/07/2019,16:00,2.227
29/07/2019,17:00,2.239
29/07/2019,18:00,2.53
29/07/2019,19:00,3.042
29/07/2019,20:00,3.646
29/07/2019,21:00,4.187
29/07/2019,22:00,4.524
29/07/2019,23:00,4.548
30/07/2019,0:00,4.209
30/07/2019,1:00,3.552
30/07/2019,2:00,2.706
30/07/2019,3:00,1.844
30/07/2019,4:00,1.14
30/07/2019,5:00,0.737
30/07/2019,6:00,0.713
30/07/2019,7:00,1.066
30/07/2019,8:00,1.703
30/07/2019,9:00,2.475
30/07/2019,10:00,3.2
30/07/2019,11:00,3.708
30/07/2019,12:00,3.885
30/07/2019,13:00,3.721
30/07/2019,14:00,3.304
30/07/2019,15:00,2.784
30/07/2019,16:00,2.321
30/07/2019,17:00,2.061
30/07/2019,18:00,2.11
30/07/2019,19:00,2.485
30/07/2019,20:00,3.102
30/07/2019,21:00,3.801
30/07/2019,22:00,4.402
30/07/2019,23:00,4.743
31/07/2019,0:00,4.706
31/07/2019,1:00,4.256
31/07/2019,2:00,3.462
31/07/2019,3:00,2.489
31/07/2019,4:00,1.538
31/07/2019,5:00,0.804
31/07/2019,6:00,0.439
31/07/2019,7:00,0.518
31/07/2019,8:00,1.015
31/07/2019,9:00,1.806
31/07/2019,10:00,2.703
31/07/2019,11:00,3.49
31/07/2019,12:00,3.982
31/07/2019,13:00,4.075
31/07/2019,14:00,3.788
31/07/2019,15:00,3.244
31/07/2019,16:00,2.622
31/07/2019,17:00,2.105
31/07/2019,18:00,1.856
31/07/2019,19:00,1.974
31/07/2019,20:00,2.453
31/07/2019,21:00,3.177
31/07/2019,22:00,3.957
31/07/2019,23:00,4.591
01/08/2019,0:00,4.904
01/08/2019,1:00,4.781
01/08/2019,2:00,4.207
01/08/2019,3:00,3.288
01/08/2019,4:00,2.219
01/08/2019,5:00,1.226
01/08/2019,6:00,0.517
01/08/2019,7:00,0.242
01/08/2019,8:00,0.459
01/08/2019,9:00,1.112
01/08/2019,10:00,2.038
01/08/2019,11:00,3.011
01/08/2019,12:00,3.797
01/08/2019,13:00,4.212
01/08/2019,14:00,4.18
01/08/2019,15:00,3.754
01/08/2019,16:00,3.092
01/08/2019,17:00,2.396
01/08/2019,18:00,1.864
01/08/2019,19:00,1.658
01/08/2019,20:00,1.864
01/08/2019,21:00,2.447
01/08/2019,22:00,3.257
01/08/2019,23:00,4.083
02/08/2019,0:00,4.71
02/08/2019,1:00,4.962
02/08/2019,2:00,4.736
02/08/2019,3:00,4.047
02/08/2019,4:00,3.036
02/08/2019,5:00,1.926
02/08/2019,6:00,0.957
02/08/2019,7:00,0.334
02/08/2019,8:00,0.193
02/08/2019,9:00,0.567
02/08/2019,10:00,1.36
02/08/2019,11:00,2.373
02/08/2019,12:00,3.358
02/08/2019,13:00,4.077
02/08/2019,14:00,4.368
02/08/2019,15:00,4.19
02/08/2019,16:00,3.636
02/08/2019,17:00,2.886
02/08/2019,18:00,2.155
02/08/2019,19:00,1.644
02/08/2019,20:00,1.505
02/08/2019,21:00,1.799
02/08/2019,22:00,2.463
02/08/2019,23:00,3.319
03/08/2019,0:00,4.144
03/08/2019,1:00,4.722
03/08/2019,2:00,4.885
03/08/2019,3:00,4.557
03/08/2019,4:00,3.786
03/08/2019,5:00,2.741
03/08/2019,6:00,1.661
03/08/2019,7:00,0.784
